Episode,Reward,Steps,Epsilon,Loss,Done
235,-3693.3786407767006,87,0.3063705780533402,433481.88916015625,True
236,-29168.912621359166,243,0.30483872516307353,1046560.9873046875,True
237,-3551.504854368928,85,0.3033145315372582,396232.88720703125,True
238,-9000.864077669896,135,0.3017979588795719,617665.1928710938,True
239,-7453.805825242723,123,0.30028896908517405,569039.3354492188,True
240,-8191.859223300969,129,0.2987875242397482,635497.6697998047,True
241,-11751.043689320391,154,0.29729358661854943,670699.4720458984,True
242,-10468.165048543695,146,0.29580711868545667,633445.5792236328,True
243,-14138.009708737853,169,0.2943280830920294,854769.7138671875,True
244,-12152.097087378641,157,0.29285644267656924,771174.9971923828,True
245,-27515.84466019411,236,0.2913921604631864,1160467.8806152344,True
246,-23797.18932038834,219,0.28993519966087045,1037597.7028808594,True
247,-38693.33495145626,279,0.2884855236625661,1283944.9899902344,True
248,-8378.742718446587,130,0.28704309604425327,602621.9028320312,True
249,-15442.339805825259,177,0.285607880564032,928395.3510742188,True
250,-11676.194174757287,154,0.28417984116121187,775463.3041992188,True
251,-11593.213592232996,153,0.2827589419554058,838911.4899902344,True
252,-33446.9611650486,260,0.28134514724562876,1362715.0209960938,True
253,-8551.427184466032,132,0.2799384215094006,677419.8923339844,True
254,-21612.89320388346,209,0.27853872940185365,1082047.7999267578,True
255,-14773.533980582528,173,0.27714603575484437,905337.9057617188,True
256,-16333.956310679634,182,0.2757603055760701,966467.8004150391,True
257,-7154.436893203887,121,0.2743815040481898,613755.1400146484,True
258,-24459.74757281555,222,0.2730095965279488,1236262.3767089844,True
259,-9674.058252427181,140,0.27164454854530906,773789.2015380859,True
260,-4757.563106796113,99,0.2702863258025825,478779.029296875,True
261,-15573.728155339817,177,0.2689348941735696,932137.9189453125,True
262,-24591.815533980607,223,0.26759021970270175,1156752.673828125,True
263,-8900.223300970882,134,0.2662522686041882,703086.5461425781,True
264,-36788.21844660193,272,0.2649210072611673,1392432.7006835938,True
265,-4975.54368932039,101,0.26359640222486147,551518.0725097656,True
266,-6281.2427184466005,113,0.26227842021373715,648375.2165527344,True
267,-15361.485436893212,176,0.2609670281126685,977868.0085449219,True
268,-14595.373786407765,172,0.25966219297210513,928480.1413574219,True
269,-4631.533980582525,97,0.2583638820072446,478573.4061279297,True
270,-30001.791262135936,246,0.2570720625972084,1357055.8881835938,True
271,-33549.723300970814,260,0.25578670228422234,1385396.6177978516,True
272,-3186.5048543689336,81,0.25450776877280124,536108.1240234375,True
273,-17942.213592232984,190,0.2532352299289372,1038597.3864746094,True
274,-21837.660194174758,210,0.2519690537792925,1204077.3720703125,True
275,-29732.330097087328,245,0.2507092085103961,1349207.5180664062,True
276,-4424.1456310679605,95,0.2494556624678441,516902.95166015625,True
277,-39179.74271844662,281,0.24820838415550486,1545338.7426757812,True
278,-6880.16504854369,118,0.24696734223472733,653686.8586425781,True
279,-8774.54854368931,133,0.2457325055235537,768309.7893066406,True
280,-47127.087378640645,308,0.24450384299593592,1888207.5895996094,True
281,-8840.538834951463,134,0.24328132378095624,817694.3952636719,True
282,-37111.54368932041,273,0.24206491716205145,1736273.1784667969,True
283,-13682.572815533964,166,0.2408545925762412,1024565.5517578125,True
284,-9021.37378640777,135,0.23965031961336,844926.8796386719,True
285,-19179.548543689347,197,0.2384520680152932,1268828.6472167969,True
286,-36428.01941747566,271,0.23725980767521673,1610346.9567871094,True
287,-45290.951456310584,302,0.23607350863684065,1871637.6564941406,True
288,-45314.65048543687,302,0.23489314109365644,2083200.1262207031,True
289,-16643.723300970883,183,0.23371867538818816,1290525.0095214844,True
290,-27090.980582524313,234,0.23255008201124722,1503375.24609375,True
291,-29308.859223300955,243,0.231387331601191,1535785.6137695312,True
292,-4795.78155339806,99,0.23023039494318503,699137.8190917969,True
293,-14479.417475728158,171,0.2290792429684691,1182233.677734375,True
294,-7941.548543689321,127,0.22793384675362674,920533.2104492188,True
295,-24447.912621359206,222,0.22679417751985861,1592719.7329101562,True
296,-7826.495145631063,126,0.22566020663225933,929847.1274414062,True
297,-14285.310679611648,170,0.22453190559909803,1239668.7163085938,True
298,-28817.02912621354,241,0.22340924607110255,1769104.8564453125,True
299,-10644.849514563113,147,0.22229219984074702,1030999.4267578125,True
300,-24714.03883495147,223,0.2211807388415433,1585536.1684570312,True
301,-33587.52427184471,260,0.22007483514733558,1979698.1291503906,True
302,-44216.02427184464,298,0.2189744609715989,2122056.7421875,True
303,-28915.22815533986,241,0.2178795886667409,1701999.705078125,True
304,-35737.4805825243,268,0.2167901907234072,1959381.4604492188,True
305,-7608.597087378638,124,0.21570623976979014,865131.7531738281,True
306,-16580.49514563107,183,0.21462770857094118,1316556.4001464844,True
307,-86483.28640776727,417,0.21355457002808648,3214122.055908203,True
308,-25849.485436893185,228,0.21248679717794605,1887652.0795898438,True
309,-22735.83495145633,214,0.21142436319205632,1807808.5786132812,True
310,-38664.42233009706,279,0.21036724137609603,2417490.384765625,True
311,-31022.747572815522,250,0.20931540516921554,2160894.2939453125,True
312,-44727.47087378645,300,0.20826882814336947,2565683.7260742188,True
313,-9991.699029126206,142,0.20722748400265262,1204027.0480957031,True
314,-3116.364077669903,80,0.20619134658263935,671256.8532714844,True
315,-4048.8446601941746,91,0.20516038984972615,805481.1098632812,True
316,-57608.74271844665,340,0.2041345879004775,3063605.0395507812,True
317,-54923.35436893199,332,0.2031139149609751,2999869.2524414062,True
318,-67750.60194174743,369,0.20209834538617025,3402394.6298828125,True
319,-36787.51456310677,272,0.2010878536592394,2496079.7026367188,True
320,-26099.252427184492,229,0.2000824143909432,2259816.0180664062,True
321,-179556.73786407773,600,0.19908200231898848,6224185.063720703,False
322,-76506.47087378641,392,0.19808659230739353,5312806.097167969,True
323,-73788.04854368967,385,0.19709615934585656,5228331.1962890625,True
324,-7137.728155339802,120,0.19611067854912728,1683624.876953125,True
325,-57919.67961165044,341,0.19513012515638165,5043434.16015625,True
326,-71840.29126213593,380,0.19415447453059972,5276365.254394531,True
327,-90029.67961165051,425,0.19318370215794672,6233034.526855469,True
328,-82953.65048543685,408,0.192217783647157,6083965.028808594,True
329,-76758.56796116507,393,0.1912566947289212,6034670.320800781,True
330,-36521.56796116504,271,0.1903004112552766,4401541.855957031,True
331,-32851.038834951425,257,0.18934890919900021,3944174.9462890625,True
332,-23846.87378640777,219,0.18840216465300522,3589575.259765625,True
333,-111811.49029126209,474,0.18746015382974018,7311551.326171875,True
334,-23391.621359223263,217,0.1865228530605915,3675886.068359375,True
335,-60533.242718446774,349,0.18559023879528855,6057324.5908203125,True
336,-30293.78155339807,247,0.1846622876013121,4213740.388183594,True
337,-31347.296116504847,251,0.18373897616330553,4040240.6088867188,True
338,-71536.00485436898,379,0.182820281282489,6165171.668457031,True
339,-179596.0533980588,600,0.18190617987607657,9789311.979492188,False
340,-12767.90776699031,161,0.18099664897669618,3180210.9619140625,True
341,-66793.3980582525,366,0.1800916657318127,6876524.7265625,True
342,-13116.582524271855,163,0.17919120740315364,3303730.2392578125,True
343,-84148.73786407763,411,0.17829525136613786,7922792.734375,True
344,-42609.3786407767,293,0.17740377510930716,5837549.765625,True
345,-48673.84466019414,313,0.17651675623376062,6073559.275390625,True
346,-58590.92233009738,343,0.1756341724525918,6481128.9072265625,True
347,-50584.79126213598,319,0.17475600159032884,6359147.8173828125,True
348,-70997.03883495167,378,0.17388222158237718,7269851.5830078125,True
349,-179644.38834951533,600,0.1730128104744653,11844142.341796875,False
350,-80396.87378640796,402,0.17214774642209296,8721476.053710938,True
351,-147404.4660194182,544,0.1712870076899825,11013485.245117188,True
352,-87404.76699029094,419,0.17043057265153258,9132293.220703125,True
353,-61712.89320388344,352,0.16957841978827493,7420992.4306640625,True
354,-77002.34466019417,393,0.16873052768933355,8172585.5869140625,True
355,-9536.480582524266,139,0.1678868750508869,2961488.9853515625,True
356,-35236.79611650491,266,0.16704744067563246,6133550.634765625,True
357,-131190.33009708783,513,0.1662122034722543,11111574.76171875,True
358,-16419.033980582477,182,0.16538114245489302,4014761.275390625,True
359,-4845.063106796109,99,0.16455423674261854,2233313.2138671875,True
360,-140991.89320388364,532,0.16373146555890544,12025276.725585938,True
361,-59223.71844660204,345,0.16291280823111093,7711308.365234375,True
362,-54126.24757281559,330,0.16209824418995536,7400003.1181640625,True
363,-17330.810679611655,187,0.16128775296900558,4349640.89453125,True
364,-153049.3640776703,554,0.16048131420416054,12391574.249023438,True
365,-110111.41747572801,470,0.15967890763313974,10708941.502929688,True
366,-24036.79126213587,220,0.15888051309497406,5423649.3251953125,True
367,-16817.378640776707,184,0.1580861105294992,4292125.4130859375,True
368,-32817.330097087375,257,0.1572956799768517,6327667.4111328125,True
369,-145400.99514563134,540,0.15650920157696743,12495111.297851562,True
370,-46944.68446601942,307,0.1557266555690826,7280866.8515625,True
371,-82119.89320388343,406,0.1549480222912372,9693282.407226562,True
372,-76166.68446601958,391,0.15417328217978102,9028619.486328125,True
373,-47547.53883495145,309,0.1534024157688821,7367541.1572265625,True
