Episode,Reward,Steps,Epsilon,Loss
295,55.875,316,0.22679417751985861,0
296,49.375,153,0.22566020663225933,0
297,76.125,175,0.22453190559909803,0
298,53.5,161,0.22340924607110255,0
299,64.875,192,0.22229219984074702,0
300,53.0,222,0.2211807388415433,0
301,89.625,311,0.22007483514733558,0
302,71.625,267,0.2189744609715989,0
303,114.25,297,0.2178795886667409,0
304,154.875,401,0.2167901907234072,0
305,47.375,154,0.21570623976979014,0
306,66.5,188,0.21462770857094118,0
307,59.875,229,0.21355457002808648,0
308,51.75,261,0.21248679717794605,0
309,126.625,319,0.21142436319205632,0
310,93.125,253,0.21036724137609603,0
311,91.5,345,0.20931540516921554,0
312,66.375,199,0.20826882814336947,0
313,63.75,339,0.20722748400265262,0
314,56.625,191,0.20619134658263935,0
315,75.0,378,0.20516038984972615,0
316,102.375,298,0.2041345879004775,0
317,90.0,444,0.2031139149609751,0
318,54.75,145,0.20209834538617025,0
319,188.5,474,0.2010878536592394,0
320,180.0,487,0.2000824143909432,0
321,40.0,212,0.19908200231898848,0
322,66.25,218,0.19808659230739353,0
323,152.25,470,0.19709615934585656,0
324,103.75,311,0.19611067854912728,0
325,70.375,132,0.19513012515638165,0
326,147.5,453,0.19415447453059972,0
327,88.25,413,0.19318370215794672,0
328,164.0,514,0.192217783647157,0
329,93.0,260,0.1912566947289212,0
330,107.125,259,0.1903004112552766,0
331,322.75,787,0.18934890919900021,0
332,144.375,456,0.18840216465300522,0
333,131.0,622,0.18746015382974018,0
334,124.75,332,0.1865228530605915,0
335,45.75,133,0.18559023879528855,0
336,52.75,147,0.1846622876013121,0
337,65.125,191,0.18373897616330553,0
338,31.0,200,0.182820281282489,0
339,71.0,272,0.18190617987607657,0
340,88.375,226,0.18099664897669618,0
341,42.75,191,0.1800916657318127,0
342,40.25,197,0.17919120740315364,0
343,92.125,204,0.17829525136613786,0
344,23.0,148,0.17740377510930716,0
345,74.0,173,0.17651675623376062,0
346,144.5,468,0.1756341724525918,0
347,83.25,517,0.17475600159032884,0
348,55.375,150,0.17388222158237718,0
349,89.875,230,0.1730128104744653,0
350,112.5,404,0.17214774642209296,0
351,28.75,199,0.1712870076899825,0
352,18.0,55,0.17043057265153258,0
353,68.125,292,0.16957841978827493,0
354,96.625,239,0.16873052768933355,0
355,61.125,178,0.1678868750508869,0
356,51.25,149,0.16704744067563246,0
357,268.875,595,0.1662122034722543,0
358,36.25,91,0.16538114245489302,0
359,120.875,339,0.16455423674261854,0
360,94.125,333,0.16373146555890544,0
361,191.5,331,0.16291280823111093,0
362,140.0,603,0.16209824418995536,0
363,154.875,368,0.16128775296900558,0
364,117.5,263,0.16048131420416054,0
365,56.0,186,0.15967890763313974,0
366,305.625,735,0.15888051309497406,0
367,216.5,552,0.1580861105294992,0
368,147.625,399,0.1572956799768517,0
369,158.75,349,0.15650920157696743,0
370,156.875,598,0.1557266555690826,0
371,78.875,257,0.1549480222912372,0
372,80.625,251,0.15417328217978102,0
